what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657430681
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657487693
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657488992
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657506956
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657512665
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657645998
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657838608
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657842462
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348657844563
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348657863101
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1348657917445
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348657917528
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1348657924787
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658002940
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658017274
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348658020793
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658028863
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658039370
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1348658045587
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348658049904
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348658052586
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1348658058182
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658074184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658084128
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348658094631
