what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348686672535
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348686784498
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348686787974
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348686831128
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348686901430
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348687014002
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348687021105
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348687109752
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348687114235
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348687116507
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687175480
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687175557
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687181760
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687183398
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348687183518
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348687193373
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687222290
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687222857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687223611
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687235631
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687249906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687282908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687298262
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348687439262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1348687451199
