what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002112930
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002577550
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002620070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002630496
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002639961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002646491
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002688095
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002703871
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002735704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002744284
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002754339
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002754758
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002755298
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002808339
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002834448
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002841342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002843144
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349002861825
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002861883
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349002863547
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349002863695
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349002866333
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349005719588
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349005726482
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349007717503
