what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1349009846383
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1349009846394
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1349009846425
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1349009846455
os,sysinfo,,,"macosx",1349009846458
arch,sysinfo,,,"x86",1349009846458
ws,sysinfo,,,"cocoa",1349009846458
locale,sysinfo,,,"en_US",1349009846458
processors,sysinfo,,,"2",1349009846458
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349009846458
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3811",1349009846458
java.specification.name,sysinfo,,,"Java Platform API Specification",1349009846458
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349009846458
java.specification.version,sysinfo,,,"1.6",1349009846458
java.vendor,sysinfo,,,"Apple Inc.",1349009846458
java.version,sysinfo,,,"1.6.0_22",1349009846458
java.vm.info,sysinfo,,,"mixed mode",1349009846458
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1349009846458
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349009846458
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349009846458
java.vm.specification.version,sysinfo,,,"1.0",1349009846458
java.vm.vendor,sysinfo,,,"Apple Inc.",1349009846458
java.vm.version,sysinfo,,,"17.1-b03-307",1349009846458
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349009846512
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349009846534
