what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295273226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295273287
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295276733
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295339417
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349295341098
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295358049
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295458965
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349295462930
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1349295466869
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1349295466895
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1349295466897
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295491575
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295492017
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295492567
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295851011
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295856199
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295963054
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349295965767
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296037551
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296042965
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296044622
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296044813
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1349296045318
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1349296045319
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1349296045320
