what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Apple Inc.",1349125899305
java.version,sysinfo,,,"1.6.0_22",1349125899305
java.vm.info,sysinfo,,,"mixed mode",1349125899305
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1349125899305
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349125899305
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349125899305
java.vm.specification.version,sysinfo,,,"1.0",1349125899305
java.vm.vendor,sysinfo,,,"Apple Inc.",1349125899305
java.vm.version,sysinfo,,,"17.1-b03-307",1349125899305
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349129022872
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349130036055
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1349130037512
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1349130037593
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1349130037606
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1349130037644
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1349130037690
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349130038349
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349130060076
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1349130072251
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1349130072263
started,bundle,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui",1349130072269
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1349130080622
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1349130080648
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1349130080650
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349130094895
