what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125190261
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125229083
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349125235016
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125256647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125260249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125262151
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125262657
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125263183
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125281428
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125293589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125295835
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125297565
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125298222
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125298756
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125355420
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349125358539
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349125368225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125372923
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125385990
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125398660
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125398971
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125399532
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125418775
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125425727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349125429036
